1,1,0
2,1,160
3,1,0
4,1,160
5,1,360
6,1,0
7,1,0
8,1,0
9,1,850
10,1,360
11,1,850
12,1,55
13,1,110
14,1,850
15,1,80
16,1,80
17,1,20
18,1,110
19,1,35
20,1,850
21,1,850
22,1,360
23,1,55
24,1,0
25,1,20
26,1,80
27,1,35
28,1,160
29,1,850
30,1,850
31,1,850
32,1,80
33,1,20
34,1,850
35,1,55
36,1,550
37,1,850
38,1,850
39,1,160
40,1,55
41,1,80
42,1,0
43,1,110
44,1,850
45,1,550
46,1,20
47,1,55
48,1,110
49,1,20
50,1,0
51,1,240
52,1,80
53,1,20
54,1,35
55,1,850
56,1,110
57,1,850
58,1,55
59,1,110
60,1,35
61,1,360
62,1,850
63,1,35
64,1,20
65,1,35
66,1,20
67,1,240
68,1,0
69,1,360
70,1,240
71,1,80
72,1,0
73,1,0
74,1,360
75,1,550
76,1,0
77,1,35
78,1,80
79,1,35
80,1,360
81,1,55
82,1,20
83,1,20
84,1,850
85,1,160
86,1,35
87,1,850
88,1,35
89,1,850
90,1,240
91,1,80
92,1,360
93,1,110
94,1,20
95,1,55
96,1,55
97,1,80
98,1,550
99,1,35
100,1,850
101,1,850
102,1,850
103,1,35
104,1,0
105,1,0
106,1,550
107,1,80
108,1,20
109,1,160
110,1,850
111,1,850
112,1,55
113,1,20
114,1,20
115,1,850
116,1,160
117,1,850
118,1,20
119,1,850
120,1,80
121,1,550
122,1,20
123,1,160
124,1,850
125,1,360
126,1,35
127,1,160
128,1,240
129,1,850
130,1,240
131,1,55
132,1,80
133,1,0
134,1,55
135,1,110
136,1,550
137,1,850
138,1,55
139,1,850
140,1,850
141,1,850
142,1,240
143,1,55
144,1,20
145,1,35
146,1,240
147,1,240
148,1,850
149,1,55
150,1,20
151,1,360
152,1,0
153,1,110
154,1,35
155,1,850
156,1,35
157,1,35
158,1,80
159,1,35
160,1,850
161,1,35
162,1,55
163,1,20
164,1,850
165,1,850
166,1,850
167,1,110
168,1,160
169,1,850
170,1,240
171,1,20
172,1,110
173,1,20
174,1,160
175,1,55
176,1,850
177,1,160
178,1,55
179,1,0
180,1,0
181,1,55
182,1,55
183,1,160
184,1,160
185,1,0
186,1,0
187,1,550
188,1,160
189,1,80
190,1,850
191,1,550
192,1,0
193,1,360
194,1,110
195,1,850
196,1,550
197,1,55
198,1,240
199,1,850
200,1,0
201,1,160
202,1,850
203,1,360
204,1,0
205,1,360
206,1,0
207,1,20
208,1,550
209,1,850
210,1,0
211,1,55
212,1,20
213,1,850
214,1,850
215,1,35
216,1,0
217,1,35
218,1,160
219,1,160
220,1,160
221,1,240
222,1,850
223,1,160
224,1,850
225,1,360
226,1,850
227,1,850
228,1,850
229,1,80
230,1,20
231,1,20
232,1,80
233,1,110
234,1,850
235,1,20
236,1,80
237,1,55
238,1,35
239,1,110
240,1,850
241,1,55
242,1,850
243,1,20
244,1,35
245,1,20
246,1,0
247,1,35
248,1,850
249,1,55
250,1,110
251,1,35
252,1,80
253,1,850
254,1,55
255,1,80
256,1,850
257,1,240
258,1,35
259,1,0
260,1,80
261,1,55
262,1,240
263,1,240
264,1,80
265,1,110
266,1,0
267,1,850
268,1,0
269,1,110
270,1,35
271,1,160
272,1,160
273,1,55
274,1,850
275,1,550
276,1,0
277,1,80
278,1,0
279,1,0
280,1,850
281,1,850
282,1,55
283,1,850
284,1,360
285,1,850
286,1,240
287,1,240
288,1,160
289,1,55
290,1,360
291,1,550
292,1,110
293,1,80
294,1,550
295,1,110
296,1,20
297,1,110
298,1,240
299,1,160
300,1,160
301,1,240
302,1,850
303,1,55
304,1,240
305,1,55
306,1,35
307,1,850
308,1,0
309,1,550
310,1,550
311,1,20
312,1,20
313,1,110
314,1,0
315,1,160
316,1,850
317,1,20
318,1,35
319,1,850
320,1,20
321,1,240
322,1,240
323,1,80
324,1,360
325,1,160
326,1,550
327,1,110
328,1,20
329,1,110
330,1,80
331,1,850
332,1,55
333,1,110
334,1,55
335,1,240
336,1,110
