0,1,133
1,1,0
2,1,133
3,1,120
4,1,252
5,1,109
6,1,120
7,1,167
8,1,120
9,1,120
10,1,133
11,1,120
12,1,0
13,1,109
14,1,167
15,1,120
16,1,109
17,1,109
18,1,149
19,1,133
20,1,149
21,1,109
22,1,0
23,1,109
24,1,109
25,1,109
26,1,120
27,1,109
28,1,120
29,1,120
30,1,120
31,1,0
32,1,120
33,1,133
34,1,120
35,1,120
36,1,0
37,1,167
38,1,149
39,1,120
40,1,120
41,1,120
42,1,109
43,1,167
44,1,109
45,1,109
46,1,109
47,1,167
48,1,133
49,1,109
50,1,109
51,1,133
52,1,0
53,1,149
54,1,109
55,1,109
56,1,167
57,1,120
58,1,120
59,1,133
60,1,120
61,1,109
62,1,109
63,1,120
64,1,133
65,1,120
66,1,120
67,1,109
68,1,0
69,1,167
70,1,109
71,1,0
72,1,109
73,1,218
74,1,0
75,1,0
76,1,120
77,1,120
78,1,120
79,1,120
80,1,120
81,1,0
82,1,120
83,1,120
84,1,133
85,1,218
86,1,0
87,1,0
88,1,109
89,1,0
90,1,120
91,1,149
92,1,109
93,1,0
94,1,149
95,1,120
96,1,133
97,1,120
98,1,190
99,1,109
100,1,109
101,1,0
102,1,133
103,1,120
104,1,133
105,1,120
106,1,167
107,1,109
108,1,167
109,1,120
110,1,190
111,1,109
112,1,120
113,1,149
114,1,0
115,1,120
116,1,109
117,1,120
118,1,252
119,1,109
120,1,120
121,1,133
122,1,120
123,1,133
124,1,149
125,1,133
126,1,120
127,1,109
128,1,120
129,1,120
130,1,0
131,1,109
132,1,109
133,1,0
134,1,149
135,1,149
136,1,133
137,1,190
138,1,133
139,1,149
140,1,120
141,1,190
142,1,133
143,1,120
144,1,120
145,1,190
146,1,133
147,1,109
148,1,120
149,1,133
150,1,109
151,1,167
152,1,109
153,1,0
154,1,109
155,1,109
156,1,109
157,1,133
158,1,167
159,1,133
160,1,109
161,1,120
162,1,149
163,1,120
164,1,109
165,1,120
166,1,133
167,1,120
168,1,149
169,1,109
170,1,109
171,1,133
172,1,0
173,1,120
174,1,120
175,1,109
176,1,120
177,1,109
178,1,149
179,1,149
180,1,109
181,1,120
182,1,0
183,1,109
184,1,120
185,1,109
186,1,109
187,1,109
188,1,133
189,1,149
190,1,133
191,1,133
192,1,120
193,1,167
194,1,109
195,1,167
196,1,109
197,1,109
198,1,120
199,1,167
200,1,218
201,1,133
202,1,149
203,1,109
204,1,0
205,1,109
206,1,120
207,1,109
208,1,109
209,1,167
210,1,120
211,1,120
212,1,120
213,1,120
214,1,120
215,1,133
216,1,109
217,1,149
218,1,0
219,1,109
220,1,167
221,1,0
222,1,133
223,1,109
224,1,109
225,1,167
226,1,0
227,1,120
228,1,133
229,1,109
230,1,109
231,1,109
232,1,0
233,1,133
234,1,0
235,1,133
236,1,133
237,1,133
238,1,167
239,1,109
240,1,218
241,1,109
242,1,149
243,1,149
244,1,120
245,1,109
246,1,133
247,1,167
248,1,109
249,1,120
250,1,133
251,1,0
252,1,133
253,1,109
254,1,133
255,1,120
256,1,133
257,1,133
258,1,109
259,1,167
260,1,0
261,1,252
262,1,133
263,1,109
264,1,109
265,1,0
266,1,120
267,1,109
268,1,109
269,1,120
270,1,109
271,1,109
272,1,120
273,1,120
274,1,133
275,1,149
276,1,133
277,1,133
278,1,120
279,1,109
280,1,0
281,1,109
282,1,109
283,1,0
284,1,120
285,1,149
286,1,120
287,1,133
288,1,120
289,1,120
290,1,149
291,1,120
292,1,218
293,1,109
294,1,120
295,1,109
296,1,218
297,1,133
298,1,133
299,1,133
300,1,133
301,1,0
302,1,0
303,1,167
304,1,109
305,1,120
306,1,190
307,1,190
308,1,133
309,1,120
310,1,109
311,1,120
312,1,120
313,1,190
314,1,149
315,1,120
316,1,120
317,1,120
318,1,0
319,1,109
320,1,120
321,1,190
322,1,120
323,1,167
324,1,120
325,1,0
326,1,120
327,1,133
328,1,0
329,1,0
330,1,109
331,1,133
332,1,109
333,1,109
334,1,120
335,1,109
336,1,190
337,1,252
338,1,109
339,1,0
340,1,133
341,1,109
342,1,120
343,1,109
344,1,109
345,1,0
346,1,149
347,1,133
348,1,0
349,1,120
350,1,120
351,1,109
352,1,0
353,1,133
354,1,120
355,1,218
356,1,0
357,1,167
358,1,120
359,1,149
360,1,120
361,1,109
362,1,120
363,1,0
364,1,120
365,1,109
366,1,149
367,1,0
368,1,0
369,1,109
370,1,0
371,1,109
372,1,120
373,1,190
374,1,133
375,1,133
376,1,133
377,1,109
378,1,120
379,1,109
380,1,120
381,1,133
382,1,120
383,1,109
384,1,133
385,1,149
386,1,109
387,1,0
388,1,167
389,1,133
390,1,0
391,1,0
392,1,149
393,1,149
394,1,149
395,1,0
396,1,149
397,1,120
398,1,133
399,1,120
400,1,252
401,1,190
402,1,0
403,1,120
404,1,109
405,1,149
406,1,120
407,1,149
408,1,133
409,1,109
410,1,0
411,1,109
412,1,120
413,1,149
414,1,133
415,1,120
416,1,167
417,1,133
418,1,133
419,1,133
420,1,120
421,1,120
422,1,120
423,1,120
424,1,149
425,1,133
426,1,120
427,1,149
428,1,120
429,1,120
430,1,218
431,1,120
432,1,133
433,1,190
434,1,0
435,1,109
436,1,109
437,1,133
438,1,109
439,1,109
440,1,0
441,1,120
442,1,167
443,1,167
444,1,109
445,1,120
446,1,133
447,1,120
448,1,0
449,1,133
450,1,0
451,1,109
452,1,149
453,1,109
454,1,109
455,1,109
456,1,133
457,1,133
458,1,120
459,1,120
460,1,120
461,1,149
462,1,133
463,1,109
464,1,120
465,1,133
466,1,120
467,1,109
468,1,109
469,1,120
470,1,149
471,1,190
472,1,149
473,1,109
474,1,109
475,1,109
476,1,133
477,1,120
478,1,190
479,1,0
480,1,109
481,1,120
482,1,133
483,1,133
484,1,167
485,1,109
486,1,109
487,1,109
488,1,149
489,1,133
490,1,109
491,1,109
492,1,0
493,1,0
494,1,149
495,1,109
496,1,109
497,1,109
498,1,109
499,1,0
500,1,167
501,1,109
502,1,109
503,1,120
504,1,109
505,1,133
506,1,120
507,1,133
508,1,120
509,1,218
510,1,120
511,1,120
512,1,109
513,1,120
514,1,133
515,1,120
516,1,109
517,1,109
518,1,149
519,1,120
520,1,167
521,1,109
522,1,120
523,1,0
524,1,0
525,1,109
526,1,109
527,1,120
528,1,109
529,1,109
530,1,109
531,1,109
532,1,120
533,1,149
534,1,133
535,1,109
536,1,109
537,1,109
538,1,109
539,1,133
540,1,133
541,1,120
542,1,167
543,1,120
544,1,109
545,1,109
546,1,120
547,1,0
548,1,109
549,1,167
550,1,120
551,1,133
552,1,109
553,1,0
554,1,109
555,1,167
556,1,133
557,1,133
558,1,109
559,1,109
560,1,133
561,1,120
562,1,120
563,1,120
564,1,120
565,1,120
566,1,120
567,1,120
568,1,190
569,1,109
570,1,120
571,1,0
572,1,0
573,1,149
574,1,109
575,1,120
576,1,149
577,1,120
578,1,109
579,1,0
580,1,133
581,1,190
582,1,167
583,1,109
584,1,133
585,1,120
586,1,109
587,1,133
588,1,109
589,1,133
590,1,167
591,1,109
592,1,133
593,1,0
594,1,0
595,1,149
596,1,120
597,1,167
598,1,120
599,1,109
600,1,120
601,1,149
602,1,120
603,1,133
604,1,120
605,1,109
606,1,120
607,1,149
608,1,133
609,1,109
610,1,109
611,1,120
612,1,149
613,1,120
614,1,0
615,1,218
616,1,133
617,1,0
618,1,218
619,1,120
620,1,120
621,1,120
622,1,109
623,1,120
624,1,149
625,1,120
626,1,149
627,1,109
628,1,109
629,1,120
630,1,133
631,1,149
632,1,120
633,1,0
634,1,109
635,1,149
636,1,0
637,1,190
638,1,120
639,1,120
640,1,109
641,1,109
642,1,167
643,1,167
644,1,109
645,1,190
646,1,149
647,1,133
648,1,133
649,1,120
650,1,149
651,1,120
652,1,109
653,1,133
654,1,133
655,1,149
656,1,0
657,1,120
658,1,133
659,1,120
660,1,149
661,1,190
662,1,120
663,1,167
664,1,120
665,1,109
666,1,109
667,1,109
668,1,109
669,1,149
670,1,0
671,1,133
672,1,149
673,1,133
674,1,133
675,1,167
676,1,109
677,1,190
678,1,109
679,1,120
680,1,109
681,1,120
682,1,120
683,1,133
684,1,0
685,1,133
686,1,109
687,1,190
688,1,149
689,1,190
690,1,190
691,1,133
692,1,133
693,1,149
694,1,149
695,1,109
696,1,133
697,1,0
698,1,120
699,1,109
700,1,149
701,1,0
702,1,149
703,1,0
704,1,133
705,1,167
706,1,120
707,1,133
708,1,0
709,1,190
710,1,133
711,1,133
712,1,133
713,1,0
714,1,120
715,1,149
716,1,109
717,1,120
718,1,218
719,1,133
720,1,120
721,1,120
722,1,133
723,1,120
724,1,109
725,1,149
726,1,149
727,1,133
728,1,149
729,1,109
730,1,109
731,1,109
732,1,109
733,1,149
734,1,0
735,1,133
736,1,109
737,1,133
738,1,109
739,1,167
740,1,167
741,1,120
742,1,120
743,1,109
744,1,109
745,1,133
746,1,0
747,1,0
748,1,109
749,1,109
750,1,120
751,1,190
752,1,120
753,1,133
754,1,109
755,1,120
756,1,0
757,1,0
758,1,133
759,1,120
760,1,109
761,1,133
762,1,0
763,1,120
764,1,120
765,1,109
766,1,120
767,1,120
768,1,149
769,1,109
770,1,120
771,1,120
772,1,109
773,1,218
774,1,133
775,1,149
776,1,167
777,1,0
778,1,149
779,1,109
780,1,133
781,1,167
782,1,133
783,1,120
784,1,109
785,1,0
786,1,167
787,1,120
788,1,0
789,1,167
790,1,133
791,1,120
792,1,109
793,1,120
794,1,149
795,1,120
796,1,109
797,1,133
798,1,109
799,1,133
800,1,109
801,1,109
802,1,109
803,1,0
804,1,109
805,1,109
806,1,133
807,1,149
808,1,149
809,1,109
810,1,109
811,1,109
812,1,133
813,1,0
814,1,133
815,1,109
816,1,109
817,1,109
818,1,133
819,1,218
820,1,120
821,1,133
822,1,149
823,1,120
824,1,0
825,1,109
826,1,149
827,1,133
828,1,109
829,1,109
830,1,149
831,1,109
832,1,0
833,1,120
834,1,149
835,1,133
836,1,133
837,1,109
838,1,109
839,1,190
840,1,120
841,1,133
842,1,109
843,1,0
844,1,0
845,1,133
846,1,149
847,1,120
848,1,120
849,1,133
850,1,149
851,1,120
852,1,120
853,1,0
854,1,167
855,1,109
856,1,0
857,1,109
858,1,0
859,1,167
860,1,133
861,1,120
862,1,167
863,1,0
864,1,133
865,1,133
866,1,109
867,1,133
868,1,149
869,1,0
870,1,149
871,1,133
872,1,109
873,1,109
874,1,120
875,1,190
876,1,120
877,1,133
878,1,190
879,1,0
880,1,120
881,1,120
882,1,190
883,1,149
884,1,120
885,1,149
886,1,109
887,1,120
888,1,0
889,1,109
890,1,149
891,1,109
892,1,109
893,1,120
894,1,109
895,1,0
896,1,133
897,1,109
898,1,109
899,1,133
900,1,0
901,1,109
902,1,133
903,1,149
904,1,149
905,1,133
906,1,0
907,1,167
908,1,0
909,1,0
910,1,149
911,1,0
912,1,109
913,1,120
914,1,120
915,1,109
916,1,0
917,1,133
918,1,109
919,1,120
920,1,120
921,1,109
922,1,133
923,1,120
924,1,133
925,1,0
926,1,133
927,1,120
